group,sample,x,y,UMAP_1,UMAP_2,label,label_color
UPEC,UPEC_12,91,79,0.17302656,0.73669016,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,99,79,0.2669844,0.81334865,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,100,79,0.27560768,0.8051783,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,104,79,0.2964349,0.85027725,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,105,79,0.070224844,0.6682823,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,107,79,0.26134375,0.75975907,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,110,79,0.12847218,0.71436834,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,111,79,0.18059279,0.92449427,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,112,79,0.21956901,0.9521154,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,113,79,0.098298885,0.859647,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,114,79,0.13203795,0.8767987,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,115,79,0.08334444,0.7800713,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,116,79,0.17318757,0.9271656,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,117,79,0.22432911,0.9561721,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,118,79,0.17866857,0.8348882,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,119,79,0.10823604,0.8766216,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,120,79,0.06221352,0.7901652,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,121,79,0.018241173,0.69814146,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,123,79,0.059239913,0.7856401,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,124,79,0.05748469,0.7875109,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,125,79,0.13264184,0.88962305,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,126,79,0.06677198,0.78363276,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,127,79,0.19122691,0.9468421,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,0,80,0.087636456,0.73650557,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,1,80,0.076275975,0.76569307,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,2,80,0.02463928,0.686582,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,3,80,0.07052243,0.6542917,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,4,80,0.042647902,0.65846145,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,5,80,0.13608642,0.78938264,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,6,80,0.13142775,0.7333173,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,7,80,0.11359679,0.6698472,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,8,80,0.25622922,0.78803295,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,9,80,0.48363546,0.9134724,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,10,80,0.20297067,0.7109377,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,11,80,0.11819707,0.74868643,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,12,80,0.1951937,0.7811349,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,13,80,0.11340675,0.7775501,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,14,80,0.14139608,0.72459173,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,15,80,0.11881289,0.71078277,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,16,80,0.04515743,0.66441303,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,17,80,0.038514107,0.7054824,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,18,80,0.095434345,0.7273629,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,19,80,0.09972262,0.7340284,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,20,80,0.09403393,0.74702865,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,21,80,0.10848897,0.7676406,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,22,80,0.09469868,0.7281519,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,23,80,0.12870505,0.7969615,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,24,80,0.09220635,0.7226105,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,25,80,0.11357636,0.78246224,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,26,80,0.24859695,0.85505784,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,27,80,0.15387459,0.7385976,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,28,80,0.16591416,0.8445139,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,29,80,0.4762611,0.92171794,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,30,80,0.1370297,0.7675877,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,31,80,0.48756626,0.8863628,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,32,80,0.4506719,0.8359673,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,33,80,0.4979125,0.8836785,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,34,80,0.49058232,0.88713276,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,35,80,0.61122924,0.98651683,0,"(0.9568627450980393, 0.42745098039215684, 0.2627450980392157, 1.0)"
UPEC,UPEC_12,36,80,0.7850316,0.9378672,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,37,80,0.8367896,0.9668042,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,38,80,0.79370177,0.9746983,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,39,80,0.8321645,0.9591259,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,40,80,0.7798971,0.9796853,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,41,80,0.811188,0.9484282,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,42,80,0.61755323,0.9965697,0,"(0.9568627450980393, 0.42745098039215684, 0.2627450980392157, 1.0)"
UPEC,UPEC_12,43,80,0.7915301,0.97671,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,44,80,0.8309323,0.9565458,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,45,80,0.78743196,0.9700086,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,46,80,0.84926486,0.959582,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,47,80,0.791372,0.9771229,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,48,80,0.8703533,0.95303524,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,49,80,0.87114185,0.9394659,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,50,80,0.8636552,0.93644845,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,51,80,0.7933393,0.97836775,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,52,80,0.87246597,0.94726014,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,53,80,0.8728143,0.9409293,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,54,80,0.84699404,0.9173415,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,55,80,0.77998525,0.88447905,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,56,80,0.84712785,0.9189506,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,57,80,0.8591494,0.948842,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,58,80,0.78486997,0.97728044,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,59,80,0.861442,0.941079,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,60,80,0.7786776,0.97094923,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,61,80,0.7764221,0.90940803,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,62,80,0.784777,0.94219494,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,63,80,0.7822519,0.9407511,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,64,80,0.49817967,0.8765198,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,65,80,0.4744769,0.8674448,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,66,80,0.48877236,0.87358415,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,67,80,0.13230696,0.79524684,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,68,80,0.49857494,0.8853187,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,69,80,0.44474465,0.88004863,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,70,80,0.33073556,0.8464466,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,71,80,0.35543278,0.8497387,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,72,80,0.3614508,0.8700746,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,73,80,0.2422919,0.8500319,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,74,80,0.24882348,0.83870614,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,75,80,0.058172755,0.70107317,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,76,80,0.116234824,0.7442696,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,77,80,0.13984092,0.77742285,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,78,80,0.05139686,0.6591433,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,79,80,0.22822504,0.7769132,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,80,80,0.37296635,0.85247463,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,81,80,0.22925799,0.8250634,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,82,80,0.043616444,0.651365,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,83,80,0.14124049,0.7018365,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,84,80,0.33682355,0.81855816,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,85,80,0.21242626,0.80266476,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,86,80,0.31219077,0.82043743,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,87,80,0.27517188,0.80192834,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,88,80,0.3296553,0.8249964,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,89,80,0.16060804,0.6909628,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,90,80,0.107210025,0.6702882,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,91,80,0.2272433,0.83484983,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,92,80,0.35064262,0.8611633,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,93,80,0.34550515,0.84865695,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,94,80,0.21527046,0.7642514,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,95,80,0.2688428,0.78862333,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,96,80,0.07305297,0.6851229,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,97,80,0.23285152,0.72507036,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,98,80,0.22869754,0.7116334,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,105,80,0.08392256,0.6734183,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,108,80,0.042893708,0.69269705,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,109,80,0.03029286,0.66180325,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,110,80,0.046865474,0.72900575,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,111,80,0.143434,0.9036815,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,112,80,0.18779351,0.91091126,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,113,80,0.20042509,0.9369548,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,114,80,0.07754436,0.8333228,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,115,80,0.25850236,0.92780703,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,116,80,0.07538004,0.7683171,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,117,80,0.11346583,0.82657504,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,118,80,0.09646375,0.852942,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,119,80,0.16309902,0.9047147,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,120,80,0.08612474,0.8608868,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,121,80,0.043330036,0.7415892,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,122,80,0.11343349,0.776789,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,123,80,0.012834331,0.6665173,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,124,80,0.17345744,0.8965309,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,125,80,0.035709977,0.7100317,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,126,80,0.10057663,0.85964406,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,127,80,0.24100481,0.9594214,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,0,81,0.049659703,0.6638529,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,1,81,0.22122794,0.7254106,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,2,81,0.28661898,0.84100574,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,3,81,0.13362882,0.7001995,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,4,81,0.09291133,0.7343475,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,5,81,0.05791807,0.6626077,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,6,81,0.086649336,0.6882483,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,7,81,0.11680518,0.7633778,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,8,81,0.09196579,0.6717107,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,9,81,0.17891571,0.7454316,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,10,81,0.037922885,0.6705491,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,11,81,0.29682997,0.9026057,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,12,81,0.18880041,0.78442955,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,13,81,0.16211775,0.7599808,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,14,81,0.35155752,0.85566646,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,15,81,0.06360682,0.7004882,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,16,81,0.06662541,0.7092173,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,17,81,0.15680628,0.8220019,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,18,81,0.03281617,0.6974522,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,19,81,0.29680327,0.8465861,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,20,81,0.32171053,0.76490426,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,21,81,0.24467728,0.75952965,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,22,81,0.3407754,0.77319366,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,23,81,0.1951502,0.8679462,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,24,81,0.2789685,0.8563315,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,25,81,0.2291751,0.8696294,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,26,81,0.2462394,0.87140226,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,27,81,0.19275187,0.8219394,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,28,81,0.2969293,0.8682558,4,"(0.3686274509803922, 0.30980392156862746, 0.6352941176470588, 1.0)"
UPEC,UPEC_12,29,81,0.19352758,0.8662901,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,30,81,0.15175422,0.83890355,2,"(0.9019607843137256, 0.9607843137254902, 0.5960784313725491, 1.0)"
UPEC,UPEC_12,31,81,0.46022838,0.87712777,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,32,81,0.47946692,0.9159438,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,33,81,0.5047006,0.893329,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
UPEC,UPEC_12,34,81,0.77615327,0.95987177,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,35,81,0.75769323,0.93246526,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,36,81,0.80253375,0.9537462,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,37,81,0.81373286,0.9520122,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,38,81,0.8247015,0.9601815,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,39,81,0.83767885,0.9615841,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,40,81,0.78506577,0.9650987,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,41,81,0.84274065,0.9575763,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,42,81,0.824764,0.9258206,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,43,81,0.83886606,0.9543139,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,44,81,0.83555174,0.9878379,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,45,81,0.81976485,0.91783947,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,46,81,0.87291175,0.94770354,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,47,81,0.86604536,0.9502581,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,48,81,0.8655213,0.9247338,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,49,81,0.8534978,0.9118863,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,50,81,0.865788,0.9398953,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,51,81,0.81029016,0.912236,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,52,81,0.8340298,0.9142149,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,53,81,0.8695776,0.9501228,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,54,81,0.8556502,0.9279612,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,55,81,0.8671446,0.9309348,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,56,81,0.8457573,0.9838396,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,58,81,0.8144029,0.931124,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,59,81,0.86358297,0.93387926,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,60,81,0.8106045,0.9384513,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,61,81,0.8668503,0.93133754,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,62,81,0.8322712,0.9866821,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,63,81,0.757204,0.92475873,1,"(0.996078431372549, 0.8784313725490196, 0.5450980392156862, 1.0)"
UPEC,UPEC_12,65,81,0.48209098,0.8831363,3,"(0.4, 0.7607843137254902, 0.6470588235294118, 1.0)"
