,UPEC_12
516.2478,0.08674854649370023
629.3726,0.0865697807176542
537.4868,0.08578888343491753
655.56146,0.08564237663703944
335.97098,0.08561090053884712
781.6157,0.08541594086670912
617.1782,0.08539131218802676
551.3712,0.08507497467286596
318.13678,0.08491838595113643
406.35278,0.08491004054550921
397.2282,0.08474758446506858
565.51556,0.08465762532627219
912.68976,0.08457653897342077
843.6579,0.08437874715426574
433.33154,0.08412643834063993
363.16473,0.08412363314074
895.69055,0.08403779793353527
616.1732,0.08377164564457473
823.6638,0.08313246404555741
423.17203,0.08304260185091916
497.27866,0.08295273969732564
416.15234,0.08247340752891785
589.47943,0.08244865515789768
374.16925,0.08208106922389391
308.16226,0.0820659598451784
358.16998,0.08191932799321855
408.1477,0.08190405761479325
653.5466,0.08174827582760447
560.5008,0.08174120346892821
476.3596,0.08166119493095536
676.4555,0.08158973248154988
886.59595,0.08116856374767978
346.26053,0.08086237204989155
414.13742,0.08065864711204485
645.4069,0.08044183117862047
827.7036,0.0804032834028241
424.25696,0.08032387636419158
801.6848,0.07988791185911781
