m/z,UPEC_12,mean
797.58997,-0.0244985246963233,-0.0244985246963233
769.5613,-0.0247476842384076,-0.0247476842384076
576.57007,-0.0257455184784681,-0.0257455184784681
570.5203,-0.0276617091365802,-0.0276617091365802
630.6176,-0.0282264066733189,-0.0282264066733189
710.48395,-0.0300100018143658,-0.0300100018143658
753.587,-0.031082985904071,-0.031082985904071
694.5147,-0.0311479040573214,-0.0311479040573214
731.60297,-0.0328127182629102,-0.0328127182629102
548.5413,-0.0394879577933839,-0.0394879577933839
